date,Very dry,Very wet,Median,2021 to date
1900-06-01,208.27,616.2099999999999,352.25,
1900-06-02,208.27,616.2099999999999,352.29999999999995,
1900-06-03,208.27,616.2099999999999,352.29999999999995,
1900-06-04,208.27,616.2099999999999,354.29999999999995,
1900-06-05,208.27,616.2899999999998,367.71666666666675,
1900-06-06,208.63,616.2899999999998,367.71666666666675,
1900-06-07,208.95,616.2899999999998,369.01666666666677,
1900-06-08,208.95,616.4699999999999,380.61666666666673,
1900-06-09,209.07,616.4699999999999,381.66666666666674,
1900-06-10,214.32999999999993,616.4699999999999,393.04999999999984,
1900-06-11,221.72000000000003,625.05,393.04999999999984,
1900-06-12,221.72000000000003,625.05,393.24999999999983,
1900-06-13,221.72000000000003,625.05,393.4166666666666,
1900-06-14,221.72000000000003,625.05,396.36666666666645,
1900-06-15,231.05,625.05,396.36666666666645,
1900-06-16,231.23000000000002,625.59,396.36666666666645,
1900-06-17,231.31000000000003,636.5500000000001,396.56666666666644,
1900-06-18,231.85000000000002,636.6700000000001,397.06666666666644,
1900-06-19,231.85000000000002,637.77,397.14999999999986,
1900-06-20,231.85000000000002,640.4200000000005,398.3166666666666,
1900-06-21,231.85000000000002,648.9600000000005,408.85000000000014,
1900-06-22,232.71,654.0000000000005,420.0,
1900-06-23,232.71,657.6000000000005,420.5,
1900-06-24,236.49,658.5000000000005,422.2166666666665,
1900-06-25,244.77,658.6800000000005,423.0,
1900-06-26,247.82999999999996,660.0800000000006,423.11666666666656,
1900-06-27,248.30999999999995,660.7800000000005,423.31666666666655,
1900-06-28,248.48999999999992,660.7800000000005,423.31666666666655,
1900-06-29,248.64999999999992,660.9800000000006,423.31666666666655,
1900-06-30,249.22999999999993,660.9800000000006,423.31666666666655,
