date,Very dry,Very wet,Median,2021 to date
1900-05-07,372.2,970.5999999999997,607.7000000000004,
1900-05-08,372.2,970.5999999999997,610.2,
1900-05-09,372.2,980.5999999999997,610.2,
1900-05-10,376.56666666666666,982.3999999999996,610.3999999999999,
1900-05-11,376.56666666666666,982.3999999999996,610.3999999999999,
1900-05-12,376.76666666666665,982.3999999999996,615.5999999999999,
1900-05-13,377.76666666666665,982.3999999999996,620.8,
1900-05-14,377.76666666666665,982.3999999999996,621.1999999999999,
1900-05-15,381.1000000000002,1021.0000000000006,621.8,
1900-05-16,381.1000000000002,1022.6999999999998,622.1999999999999,
1900-05-17,381.1000000000002,1028.2999999999995,622.5999999999999,
1900-05-18,381.1000000000002,1028.2999999999995,625.0000000000001,
1900-05-19,386.30000000000007,1028.2999999999995,631.6383333333332,
1900-05-20,386.30000000000007,1040.4,635.5999999999998,
1900-05-21,386.30000000000007,1040.4,636.9999999999998,
1900-05-22,386.30000000000007,1040.4,644.3,
1900-05-23,386.30000000000007,1064.5,644.3,
1900-05-24,390.8000000000001,1064.5,646.7000000000002,
1900-05-25,392.60000000000025,1068.300000000001,646.7000000000002,
1900-05-26,392.60000000000025,1070.2000000000005,647.0999999999999,
1900-05-27,392.60000000000025,1070.2000000000005,647.0999999999999,
1900-05-28,392.60000000000025,1071.2000000000005,649.9999999999999,
1900-05-29,392.60000000000025,1071.2000000000005,651.2383333333332,
1900-05-30,392.60000000000025,1071.2000000000005,651.2383333333332,
1900-05-31,397.7000000000003,1074.2000000000005,653.7999999999998,
1900-06-01,402.8000000000003,1079.3999999999994,656.7000000000002,
1900-06-02,410.8000000000001,1079.3999999999994,663.8000000000001,
1900-06-03,415.40000000000015,1082.2000000000003,663.8000000000001,
1900-06-04,415.8000000000001,1083.4000000000003,671.4000000000002,
1900-06-05,415.8000000000001,1088.5999999999997,672.0000000000002,
1900-06-06,416.0000000000001,1088.5999999999997,672.0000000000002,
1900-06-07,416.0000000000001,1088.5999999999997,672.0000000000002,
1900-06-08,416.0000000000003,1088.5999999999997,673.5999999999999,
1900-06-09,432.3000000000003,1091.0999999999997,673.6000000000001,
1900-06-10,432.3000000000003,1091.0999999999997,679.3999999999995,
1900-06-11,432.3000000000003,1103.2000000000005,685.0999999999999,
1900-06-12,432.3000000000003,1103.2000000000005,685.1999999999996,
1900-06-13,432.3000000000003,1103.2000000000005,685.1999999999996,
1900-06-14,432.3000000000003,1103.2000000000005,702.1999999999998,
1900-06-15,432.3000000000003,1104.4000000000005,718.4666666666666,
1900-06-16,432.9000000000001,1108.8000000000006,718.7666666666665,
1900-06-17,432.9000000000001,1129.0000000000007,718.7666666666665,
1900-06-18,432.9000000000001,1129.0000000000007,718.7666666666665,
1900-06-19,432.9000000000001,1130.3000000000006,720.1,
1900-06-20,432.9000000000001,1138.6999999999996,720.1,
1900-06-21,432.9000000000001,1138.6999999999996,720.1,
1900-06-22,438.20000000000033,1153.5000000000007,720.1,
1900-06-23,438.20000000000033,1153.7000000000007,722.0999999999999,
1900-06-24,438.20000000000033,1153.9000000000008,727.3999999999999,
1900-06-25,438.20000000000033,1157.7000000000007,733.4999999999999,
1900-06-26,455.7999999999997,1174.5000000000007,739.8999999999999,
1900-06-27,455.7999999999997,1174.5000000000007,745.8999999999994,
1900-06-28,455.7999999999997,1174.7000000000007,746.6999999999994,
1900-06-29,455.7999999999997,1174.7000000000007,746.9999999999993,
1900-06-30,455.9999999999997,1176.5000000000016,755.5999999999997,
